"Job_Trait","Trait_Cluster","Score_Comp_.1","Score_Comp_.2","Score_Comp_.3","Score_Comp_.4","Score_Comp_.5","Score_Comp_.6","Score_Comp_.7","Score_Comp_.8","Score_Comp_.9","Score_Comp_.10","Score_Comp_.11","Score_Comp_.12","Score_Comp_.13","Score_Comp_.14","Score_Comp_.15","Score_Comp_.16","Score_Comp_.17","Score_Comp_.18","Score_Comp_.19","Score_Comp_.20","Score_Comp_.21","Score_Comp_.22","Score_Comp_.23","Score_Comp_.24","Score_Comp_.25","Score_Comp_.26","Score_Comp_.27","Score_Comp_.28","Score_Comp_.29","Score_Comp_.30","Score_Comp_.31","Score_Comp_.32","Score_Comp_.33","Score_Comp_.34","Score_Comp_.35","Score_Comp_.36","Score_Comp_.37","Score_Comp_.38","Score_Comp_.39","Score_Comp_.40","Score_Comp_.41","Score_Comp_.42","Score_Comp_.43","Score_Comp_.44","Score_Comp_.45","Score_Comp_.46","Score_Comp_.47","Score_Comp_.48","Score_Comp_.49","Score_Comp_.50","Score_Comp_.51","Score_Comp_.52","Score_Comp_.53","Score_Comp_.54","Score_Comp_.55","Score_Comp_.56","Score_Comp_.57","Score_Comp_.58","Score_Comp_.59","Score_Comp_.60","Score_Comp_.61","Score_Comp_.62","Score_Comp_.63","Score_Comp_.64","Score_Comp_.65","Score_Comp_.66","Score_Comp_.67","Score_Comp_.68","Score_Comp_.69","Score_Comp_.70","Score_Comp_.71","Score_Comp_.72","Score_Comp_.73","Score_Comp_.74","Score_Comp_.75","Score_Comp_.76","Score_Comp_.77","Score_Comp_.78","Score_Comp_.79","Score_Comp_.80","Score_Comp_.81","Score_Comp_.82","Score_Comp_.83","Score_Comp_.84","Score_Comp_.85","Score_Comp_.86","Score_Comp_.87","Score_Comp_.88","Score_Comp_.89","Score_Comp_.90","Score_Comp_.91","Score_Comp_.92","Score_Comp_.93","Score_Comp_.94","Score_Comp_.95","Score_Comp_.96","Score_Comp_.97","Score_Comp_.98","Score_Comp_.99","Score_Comp_.100","Score_Comp_.101","Score_Comp_.102","Score_Comp_.103","Score_Comp_.104","Score_Comp_.105","Score_Comp_.106","Score_Comp_.107","Score_Comp_.108","Score_Comp_.109","Score_Comp_.110","Score_Comp_.111","Score_Comp_.112","Score_Comp_.113","Score_Comp_.114","Score_Comp_.115","Score_Comp_.116","Score_Comp_.117","Score_Comp_.118","Score_Comp_.119","Score_Comp_.120"
"Engineering.and.Technology","SciEng",31.4021527838193,-9.98365642531845,5.72361934456187,-4.06740972049135,-2.38626153092938,5.71321823520754,-2.99461269338237,5.3181517865973,-1.41086565252358,-1.34589512564589,2.4982149838385,-0.113145214389597,0.191520530402024,-3.3746119781572,0.951840438409824,0.0305330909140342,-0.288130048897648,-0.0912091712096567,-0.413101785598251,1.59816002151273,0.827821394549255,-1.79155400635837,0.647464803369085,0.901078303677568,0.572377802494348,1.23692108254149,0.481232110350453,-0.285932229003442,0.0640811383090891,-0.00859620775196298,-1.3568784737757,-0.840821079992265,1.27669030017184,-0.35771683103247,0.569700863576966,1.59991315518344,1.00067538306306,-0.1692949862302,-0.493805338796288,-0.129441134281246,-0.931898426916312,0.524896561565713,1.82484070624041,-1.98814673278136,1.10603825828697,-2.09715105908592,0.210652684785092,-0.509125165278852,0.615153789429187,-1.02700716977551,0.837426443233934,1.25592383183281,0.32629323123684,-1.53455479836157,-0.922348089498914,0.0743120710981129,0.954525437095094,-0.23880457083573,-0.258764016805256,0.734003939558256,-0.896049130155337,0.528121761086016,0.594039688793026,-0.594608760122427,0.448406016897653,0.0717111296301812,0.49194040688688,-0.347609974682205,0.236537183544978,-0.151164339765886,-0.289058043280394,-0.322801819595462,-0.481719978178711,-0.0793512334820477,-0.108708320356906,0.322074176275052,0.206500503136281,-0.149299841518402,0.0949091874984529,0.101152107403073,-0.370882685049811,-0.106591149322525,-0.322114851593969,0.00554726894929402,-0.0819912181712491,0.0202233572045561,0.239166794209889,-0.0784240561514485,-0.00479079752044254,0.116588800580831,-0.15004451939156,0.0997540985540515,-0.266242879300087,0.123789454554155,0.10324329422954,-0.0804687854864651,-0.116007791590623,0.0693856719399284,-0.0363594913680395,0.0097822791218508,0.104243969247098,-0.0182877480155498,-0.0119497655218235,0.061653469725299,0.0182613214579795,0.0741201647797403,0.0527280341202809,-0.0522741468386893,0.133526059834627,-0.101805200080874,0.0517591137930752,0.0566016126657627,0.0509853461696395,-0.0465467043840479,0.0281849909583936,0.00991222971623916,-0.042686582873737,0.0575112303779036,0.027601937496932,-0.0449292754064619
"English.Language","Communication",-5.47100364238605,1.20948010167238,5.83710440591233,-1.42874245573023,-3.48912971083245,2.21753204771411,1.95895331456584,-0.992729170107599,3.03851312496611,0.138950686759764,0.203778635097467,-0.894146253633418,-0.282766259912841,-1.15499038215297,2.22792247056522,-0.70346992686499,-1.22291065630006,0.0231460003144314,1.61060367425126,-0.921787530204574,0.773185061941754,0.282044186138357,-0.317197319156559,-1.29260658053787,-0.945947208642671,-0.711298836135115,-0.317156753594336,0.0964437262575862,-0.0813102698567442,-1.14658064929704,-1.61691484037631,0.286426406051881,-0.396350101622394,1.0984244904458,0.158267960732427,-1.16642566124683,-1.76673020022082,-0.663350242960213,0.168041274144607,1.50735652582278,-1.59905648003719,-0.925507311869182,0.286110273289674,-1.74363622905796,0.993235157542454,-0.946233657056911,1.58406549984184,-0.941859553263011,-1.2469307059503,-0.44962194566485,-0.534003997512979,-1.28818095232736,-0.0597421331006359,-0.518834428455844,-0.238019859296348,0.0683325063023064,-0.622719787383599,-1.15956160523856,0.885676550690521,0.26085177910726,0.200378374910888,0.827199860830892,-1.23491531055071,-0.274665697741383,-0.0835686059218812,-1.25121464679561,-0.820779823384444,1.03101371472861,-0.427312741465404,0.424465165016573,0.182254984691941,-0.241567547553917,-0.389059069549486,-0.596132088814058,0.129186510615284,-0.706912361867385,-0.30382627403286,0.30397328240736,0.739423409955948,0.247780138918796,0.322975865107766,0.244145607835659,-0.165857316757002,0.417602015243658,0.0662399952657111,0.00654627490095772,0.270998889776583,-0.0553635513874808,-0.18544296982483,0.038519868001094,0.367105449655409,0.0913840134362928,-0.00230242830995465,0.017944847091677,0.197345776156612,0.236240528849421,-0.0349238677718176,0.0346658833004843,-0.025025339416464,0.0645325552387787,0.0356928752358156,0.0426232154288015,0.090352833295461,-0.0239529555776958,-0.0931243666293207,0.0538575045964663,0.0195650726071234,-0.144883573154102,0.087389000831368,0.059276746531983,0.104074329646371,-0.0302053041951397,-0.034117218836124,-0.0183673452291205,0.0640812813602956,-0.00154598381123258,0.0480595972484938,-0.0146107732359871,0.0172382039962081,-0.00401313828932928
"Fine.Arts","Communication",-6.74758707868884,0.389901533291438,-5.5153139452214,-8.41766758915695,-8.33821688381945,9.44633158632055,10.5173331730556,2.05939802167217,-6.12273162947871,3.87139580374524,-3.47694170617266,-1.06587950971407,-0.480226072771223,-0.573892192357648,-2.40367975044072,-1.56366221082218,-0.547699078756244,-2.17567686923726,-3.75037113537044,-2.18896334249689,0.925171659070379,2.14324628681133,-3.44549524330057,-0.175054190435019,2.77832140555787,0.313730993796667,2.6224675942836,0.454507036644086,-1.48723680146504,-0.553924288559089,0.504671221210054,-0.612853041777501,1.27723859884103,-0.987021474369156,-0.0480355259812863,-1.80708513786039,-0.772771439688502,0.629314557834989,1.99682658945195,-0.787896311205641,0.872449456988986,0.086135398580591,0.546853899813102,-0.53098557021253,-0.153487941220924,0.14853093080737,0.336376595447994,0.299341608321917,-0.0592413769192746,-0.360276807395157,0.338239067275659,-0.435908867946825,0.629706321959729,-0.598755138893937,0.0693523741297182,-0.290530876954514,0.402961839456003,0.0849572503659096,0.543749165625241,0.325708049010706,-0.234658136450847,0.161901708125382,0.43229762799986,0.180866028319233,0.326532714469841,0.670429321651738,-0.631208931648354,-0.0257929540284539,-0.0491356924295434,0.504501809060724,-0.226144112118254,-0.00204906703389955,0.0984686217657803,-0.173066910276912,-0.0848521417965503,0.002802600021586,-0.00406459861430748,0.114398234278054,-0.0241079008035926,0.054594897114179,0.104918845629151,0.0757191499528831,-0.0248643096458306,0.118735329428455,-0.00918063039526532,-0.114748744223185,-0.0149728374726437,0.0427833213532356,0.0345507391620224,0.0481315927611059,-0.0128056101637012,-0.0202004406405112,-0.0467433048348779,-0.173446662144722,0.0963760883034007,-0.0427007254469252,-0.0184661243391077,0.0765322566639952,0.0987898979061089,0.0381497866898847,-0.00136281036713943,0.0999052862409874,-0.0463870658950337,0.136853926793507,0.0858763608499139,-0.0919957858509037,0.0412001802475874,0.0150032650611264,0.0457283740991241,0.0325078491026141,0.0217534117420089,-0.00820865488085377,0.000621058941972789,0.0443843529548022,0.0155425641684694,0.0291522824237676,0.0321049532960964,0.0249906994185667,0.0309743563774073,-0.0135589051478784
"Food.Production","Sensory",3.88289041741429,2.54851090037983,0.990294792743208,-6.51018910615446,-0.349625203513865,-5.62152076092896,-0.652123529866334,0.384786707069323,2.77618487069327,2.054968089288,3.17828798050815,2.73392838541169,-2.08337246598735,2.21993805265619,-3.76338166662759,-4.73778722677628,-2.47680990964107,-2.67283567330264,-0.830026105388564,1.40494577202674,-2.3053423472481,-0.28574896025068,-3.98366413081723,4.9696049887542,0.126565071659918,0.571932010282521,-1.25865356773316,-0.350144055785901,3.27054825771827,0.507375414950488,0.570421403589529,0.505726624463655,-1.76835998836589,1.09877382725296,2.10961128604263,-1.70313618811072,-1.27649651443111,2.22105385995948,-1.07345265064632,-0.261310796002617,-1.06839229666511,-0.397876478916713,0.175566267190206,-0.567093120116149,0.217976180274757,0.354091610440693,-0.528732384248157,-0.491812890681165,0.810456332730348,-0.164410594306699,-0.543795888856212,0.358204177069224,0.546060478263706,0.181661244957509,-0.403212751658353,-0.1083163436619,0.194098083178669,-0.189385282213842,-0.456202432470153,0.496310454252529,-0.239711937712581,0.0792406233047038,0.0435516904189981,-0.154169013713023,0.334738829149736,-0.0585810104268129,-0.19677006108416,0.125424106552658,0.115770739235465,0.120094572975589,-0.127143099323015,-0.028144905092413,0.0743759116140232,0.0838961819538835,-0.0260898101683132,-0.136609899171511,-0.123031670207439,0.0490485907562092,-0.0377154927388245,0.00646694454683701,0.140871177340611,-0.0707451947250613,0.0476825931370364,0.101264417314054,-0.0293709626727984,-0.0774903198207769,-0.0850582844895637,-0.173018321840955,0.155832570737022,0.00605173961941431,0.0266873150625929,-0.0442734887500849,-0.014746273908462,0.112755264107596,-0.0278409899649655,-0.0243502737738305,0.0578481400897388,-0.000159795208390108,0.0706924036161513,-0.00504780048748583,0.0422437210106455,0.0361138017414716,-0.056999815758054,-0.0297008188056572,0.0492657240662883,0.0436961900921009,-0.0825718988582024,-0.0237919255015212,0.00653930790230984,0.0181323395970535,-0.0322061766342046,-0.0415329770661956,-0.0547082792831319,0.0187860694417187,-0.0271445925736064,-0.0184056078333614,0.033291376312361,0.0328067304673151,-0.0167192295028388,-0.00827762048999343
"Foreign.Language","Communication",-3.29219556096597,4.05799082934446,3.98188900275673,-5.08705772370033,-5.81685563829313,2.50228004559361,0.605527143868389,-0.31442281894824,1.11537759497239,-0.505624802949585,1.15041241441896,-2.62441574024491,1.28694904439087,-0.193228535703697,-1.75635398049643,-4.91876929830847,2.83442226205919,4.38784612606634,2.39706296350265,0.73688074966687,1.73743183337616,3.45265118713874,-0.124702887293781,0.109697673003412,-0.809212816859881,-0.563971440909031,-5.69260682689793,0.702242103011908,2.35804631408045,1.58797169638765,-0.719428892853067,-0.40115150940172,2.83770054431494,-1.1743220155091,-1.22109471457408,-0.780156722909626,0.209176077339722,0.641678507612885,2.86959701744286,0.450381403057334,-0.397301599883202,0.86883972232345,1.09010487897873,0.820978539054794,-0.0294231034005325,-0.063303306008132,0.303122126809158,-0.132463027523257,-0.454005123893932,-0.289680197108874,-0.400572776218968,0.306984618723029,-0.0189599204358485,0.307795630591809,0.0763804004130087,0.0987151295222652,0.235224031043305,0.31249881671519,-0.607808924500575,-0.358154710284538,-0.33164077647734,0.28005493758414,0.200257764845507,0.16156488763295,-0.172154359515226,-0.00698504054275811,-0.0622613605829818,-0.0194076783706566,-0.0726531742782657,-0.19998444363166,-0.169814239971571,0.0947179003310265,-0.185603356304119,0.109429121388697,0.0293261251900586,0.123760810662475,0.132372231056242,-0.003573973237717,0.0322159743705446,-0.0761090875635361,0.135217992127336,-0.149502122386231,-0.116221695398347,-0.00388073139012969,-0.0458786391963274,-0.0492757145701901,-0.0916106357543828,0.0808532967932126,-0.0368080302818387,0.094256511438191,0.0827590687730506,0.0127649544833206,0.0258298166346132,-0.014558810456321,-0.0519849234427888,-0.0837195599816377,-0.0476151713031842,-0.0118453012617872,0.00385086972974191,0.0188351790958735,-0.0549622165127168,-0.061311527728761,0.00540967311008663,0.00626310275470262,0.0107412744435256,-0.00866521211250289,0.0281532864247156,-0.0321024842588445,0.0275670443171644,-0.0216128485240771,-0.0695352659288304,0.0399255017567976,0.0694496580214316,-0.00925963858346351,-0.0268433050961702,-0.0106935503801252,-0.00490541651822357,-0.0291571987731878,-0.00559727429726458,-0.00231798983948333
"Geography","Business",1.0456073247574,-5.35203346973449,6.70602200354428,-14.985549103046,-16.1282053483002,-7.22528117595849,2.35551987535981,-4.31911706271923,1.43407644860859,-8.43816995838573,0.571058968677507,3.67069408101921,0.328884327931269,-1.33900085717903,-3.23665035455291,2.05572631385961,3.7182057073018,2.96386626698719,-1.37361784011325,2.79660044953163,-2.46435448815362,-1.59237660833716,0.552490158339526,-2.14969143293077,0.373647403637304,1.24704496801873,0.653168073439058,0.452432877582857,-1.79110304934641,-0.655634932985884,-1.34806197441468,1.99771971909505,-0.72595358776812,-0.027209694917774,1.07549883648975,-1.12435918441682,0.762087055835935,1.59021747815181,-0.0679445851443189,0.63158912350318,0.778837482814118,0.271869163832896,0.147386015272432,0.424894440662809,-0.364817370259257,1.0124466743069,-0.189968667716247,-0.806424122583622,-0.606003085436775,-0.890595491049305,0.478967600311517,0.617300386536045,0.448647370218227,-0.547249683504368,0.228436051713052,-0.221454858333099,-0.599358598286683,0.136220871558511,0.205377023827961,0.256785775256655,0.0988115934942582,0.329909162686723,-0.123386991902957,0.0240609825951985,-0.29406194658172,-0.0686380924462687,-0.345714403958667,-0.0515935453376738,0.0861554589730781,0.105108480303349,0.0275620742157483,-0.0518512682094599,0.043578078695054,0.275989146927391,-0.120816973788746,-0.012755657932804,0.00597983303590076,0.150738988588983,0.0868421362125362,0.0320804877679042,0.0985627116690168,-0.0993193970826603,0.211104812851085,-0.0729278111029368,-0.0255771176676407,0.0115003533016145,-0.0337894892937477,0.0887622292326331,-0.0183100062501785,-0.0963374907147292,-0.0348706344435627,-0.0315533118521555,0.00937063897525791,-0.0811168069217858,0.012863003289513,-0.11370655981219,-0.0893876989819475,-0.000653983032142143,-0.0662571641708602,-0.0379960261389136,-0.00190459739364176,0.0305637998602309,0.0279300088447134,0.0813316980609133,0.00177709443762108,-0.0408817407998538,-0.00435896513174254,0.051430369576392,-0.0202524701099072,0.0480531279814366,0.0149381707406274,0.0151217600733857,0.00996726384729457,-0.0317614047131727,0.040394204325791,0.0142283210733321,0.00238012447934128,0.0276695615229426,0.0217322842635479,0.0123828231414058
"History.and.Archeology","Communication",-8.87708161292738,1.00318975336803,4.86635133241482,-11.3822270402454,-15.8904467361831,0.9163626140803,4.19471181282055,-4.04146383243448,0.295253399009081,-0.397842219562062,-1.12188120607592,-2.71360567293915,3.35350581728571,2.31342576340968,-1.12871891423846,0.107908023316831,0.485890326607283,1.3456647910971,0.223485739507657,0.879946584295706,0.966245349236791,-0.21493138265387,0.482426198258866,0.563677734988529,3.03916790218328,-0.95241922619101,0.155558280819805,-1.03576872746403,-0.906163277082889,-0.76529254926199,2.16008364953236,-1.03975778547822,-0.476639288359698,-0.314034368400444,0.843622521999618,0.766409158804416,0.187229158485798,-0.478349629324046,-1.42741704862949,1.15099046232819,-1.48692434943602,-0.530390820834564,-1.58131607828137,0.12111252000604,0.835883022010415,-2.20137013916987,1.05577957105108,0.786224105039604,1.16888742013009,0.998681572052094,-0.630515378075924,0.0892837765301126,-0.691879597862051,2.00965108750662,-0.447199952254896,0.290591050202205,0.0727829999055945,0.431180394528509,-0.337758423732515,-0.175728570544188,0.316891831453075,0.0169868545785669,-0.122122855048576,-0.390891978403155,0.413011132487886,0.307378927781118,0.765399590602083,0.0985893696073969,0.329463979612839,-0.249735685205003,-0.24080577397476,-0.0402800219427324,-0.545224168900202,-0.269529433644455,0.0319634469778898,-0.00731816253127799,-0.0118375232357227,-0.183031155133593,-0.283298081870739,-0.0672739963892585,-0.264455196396071,-0.131121434043512,-0.0773457543061786,0.135527903430721,-0.0546920194505405,0.00178031322006321,0.0465847854801703,-0.168996946706309,0.116259957631533,0.0458387729983333,0.0373773167287489,-0.0262412583291126,0.09933868073785,0.25545800597071,-0.0645060324884112,0.164131380197696,0.0207351725393543,-0.120275714755099,0.0518230150077341,0.0220035074416463,0.0431829035144801,-0.0647219343886075,-0.0426857274703057,-0.0409238047138758,-0.10290288029927,0.0075653682106275,-0.0705039325516588,0.00998782758797205,0.0515645907251411,-0.0230080243462267,-0.0519593194654538,-0.0744297999028986,0.000413989815288969,0.0236321270798361,-0.0479666468805284,-0.0559213013837693,0.00512807651439451,0.00510989396956482,-0.0213102732620667,-0.0141019017963395
"Law.and.Government","Communication",-1.71279582286502,1.57953612781266,4.83728562477879,-8.38127888773785,2.46741741557938,-5.81759943460495,-3.60626082098357,-0.827975832777939,3.54492182122129,-4.64404280743833,-2.95908458485336,-4.34011359145531,5.18698606453118,0.806961540804518,4.24788832303934,-1.88307147449735,-3.24478066772521,0.463646307907415,-1.06144457511961,-1.74537441480094,1.40291538629923,-3.20501863576799,-0.29124943951602,1.99973038920702,0.694945218919949,-0.988030822719078,-0.075141208839469,-1.71374507783202,-2.78456228025599,-0.38996352113441,-1.08805983264348,-2.19955869162531,1.24501598944538,1.44909075689451,-1.59162393249814,-1.14015851778441,-1.82837576166646,0.837162274601808,-0.722630403795604,-0.814238200167172,-0.0512809794491754,0.979742037661165,0.806994545604824,1.16389964445276,-0.77879533623186,0.234213780357412,0.378312373178037,-1.08160828221117,-0.0482737378255831,-0.0680828767157558,-0.257139509816134,0.389245452827549,0.6767699683387,-0.243357812872892,0.737837601703481,0.312878321554489,0.958063012543163,-0.471158943929705,-0.502485670046901,0.245129598908901,0.856695420430194,-0.0760929084242838,0.276745781582863,0.368047575698559,0.0895517667889976,0.308709588953601,-0.177701173780551,-0.295069423577693,-0.313025166880013,0.477010378587742,-0.175821556936467,0.0717123860732017,0.112870642509705,0.11336009952386,0.066741790549877,0.0520389174698281,0.00489613344978684,-0.189451739246659,-0.105921000748554,-0.204258948228275,0.0737015707283181,0.15680549158067,0.0593549334107587,-0.280276426742158,0.0560198044637898,-0.275992872133795,-0.036000185604843,0.0557239183126136,-0.0184229854648675,0.068315864808274,-0.0272501466219883,0.0687950875271555,-0.0723516733826108,-0.10085483211699,-0.0509831245623967,-0.0546793466329229,-0.0121357128538822,0.00829729859896305,0.0821145745013143,0.0340014373514898,0.000518218703542659,0.0291509857337923,-0.0931958411923837,-0.0310975833002336,0.00567703409261284,-0.118693399982674,0.0231926033551999,-0.0370168980139548,0.0225418694055001,-0.0519805636844493,-0.0036822043811209,-0.0096780511198976,-0.0400322674450746,0.0493880491251329,-0.0360878951442042,-0.0324347826685741,0.00477081357259565,-0.0567460453577811,0.0722217669518877,0.00679222329322701
"MathematicsKnowledge","Math",11.2764099363498,-7.64936523767569,10.5508358523484,3.02832982254174,0.84021477342931,-4.0596713366152,-1.584457741526,-4.11491889090647,-2.33008126650309,-0.376084556230336,5.674762904699,-1.38926701926295,0.944458600553273,-3.43255370993784,-2.13347405511462,1.16117915125752,1.15657605665618,-1.27521809825036,-0.235938044502571,-1.43953308592436,2.01374113115506,-0.324168629833969,-1.2183845993717,0.0803810000581426,-0.857863659497325,-0.721263901120753,0.346046864873755,-1.0286437774027,-0.390576738299592,0.326179433322683,-0.383476135205247,-0.260297339356141,-1.43566641562775,-1.90810946133201,-1.46905127989434,0.557374170003199,-0.989658427452377,-0.0941973832354986,0.577799893960071,0.508348840644478,0.162717914653442,-0.971971268498323,-2.43299568160062,-0.510537649466728,0.0384827677607166,-0.353310169741439,-0.620424972380272,0.311008739068676,-1.8375777881583,1.37103464588239,-1.92211915563142,0.602015321564778,1.74785975326502,-0.138333657490255,0.193675255204974,0.00753463086155523,0.387455021909982,0.638818742082317,-0.595712235692553,0.58664384280811,-1.00167771633924,-0.021694662187955,-0.159633577587955,0.343232830533128,0.229447491084934,0.266011017951214,-0.606092629771302,-0.234005782757124,-0.442010038328676,0.347740214184096,-0.817839549502928,0.501235318464404,-0.276260690727497,-0.206064456177011,-0.211166233576475,0.363422859633881,-0.0743089503335876,-0.0436883468064791,0.157789265178829,0.177461057874013,0.19315453846223,-0.415751639603908,0.133603206695974,-0.106556322540263,-0.0422735891043666,0.055325118678055,0.211299435527718,-0.0141151653056486,-0.0200525711567322,0.137491161327612,-0.0234076319797974,-0.208972701820951,-0.198706608967921,-0.103525104598425,0.13195239141325,-0.0895259157449024,0.0426938877749993,-0.0469228961213085,0.262539071331469,-0.0690164666156037,0.0413791499706407,-0.0155638968059673,-0.0814816784854764,0.098195938280141,0.044818931448987,0.0749974110606192,-0.0419788169571807,0.0223122176194245,-0.0644683374850581,0.027501996076649,0.0039224567726061,-0.0122851666332892,0.0261426354245493,0.0407111680170729,0.0270375227910027,0.139503615062049,0.0496965821192076,0.0190001055363851,-0.0193652660540008,-0.0161543298384914
"Mechanical","SciEng",25.0783575229028,0.831085211890524,0.870555645245837,-6.40487370192523,-1.1491658731267,1.50028722554326,-3.73714758960327,4.72659038615686,1.71960047156465,4.49043651967834,-0.097020912543813,-4.63982672927221,-0.562623663796092,0.594606277303418,-0.0196273501729859,-0.321144770562335,0.796031724795559,0.22473741624546,1.18112304258144,-1.19966561361653,-0.685919223791013,0.276881277889589,0.556955705653202,0.177157899014013,-0.125074151661657,-0.113667353020728,-0.868537015849649,0.143676908189058,-0.0492334830198752,-3.04016104970093,0.330025662782421,0.215276928887051,-1.54987658088162,-0.671844267796515,3.57593944371556,-0.768380983389072,0.312494307075626,-2.42334748415742,0.71064581402972,1.21999553661516,0.618738153361735,-0.542923950959426,-0.338813176728321,0.898258852378117,-1.16029773769273,0.445196518206938,0.606398225866071,-0.498161065209453,-0.26796567777688,-1.19747935985995,0.520953271738987,-0.741858342631247,1.54689432950163,-0.0816952960046701,1.76517528965474,1.66802140359431,-0.175258976816452,0.633158845375782,-0.480994087284282,0.0712885529321094,0.00762166594451877,-0.325195328705639,0.291791579783868,-0.349622224603497,0.396958543204955,0.120943071013876,0.228982555291559,-0.168854454221892,-0.252886310188818,-0.206440293166568,-0.0194464732051548,-0.199296302821703,-0.0852596190500053,-0.0835485778107261,0.173590611393707,-0.0733796065040584,0.0299372879691396,-0.109636841057043,0.010244057695708,-0.0902582528999443,-0.228944877705268,0.176684234426444,0.179261566701212,-0.176346302518228,-0.0800145698937527,0.0816322367728776,-0.100636778878485,0.00353449659321558,0.170017912558869,-0.0258737648444614,0.08672255926122,-0.0246891587052503,-0.129425132825067,-0.281462117909584,0.0105400576961948,0.0250854369636956,0.0787307750409715,0.0754195614069182,0.068867453713756,0.0326687174822269,-0.114488373329793,-0.0834683681563101,-0.00673849095794134,-0.0681872062748476,0.0439550383614003,-0.0909789012305372,0.0138769115842525,0.118385889539644,-0.0697972667075784,-0.0260153686118669,-0.165927831574487,0.0590014101505083,0.0107239098595283,0.0972795283449956,0.00893036687260015,-0.0316058638713048,0.0995940013329314,-0.0304446311382461,0.0229139718631529,-0.00119028663639962
"Medicine.and.Dentistry","NatSci",0.38670789535096,29.3247804184627,7.41428300231937,7.6302290313855,8.01429129627066,0.022226496117561,5.13337922886399,5.89567489551264,-0.118566391590327,-4.07266547034017,0.962132401237858,-0.0643750943594085,4.07379234972219,-1.24581968329319,0.896414025396923,-1.75610800048554,-0.622993311680853,-0.0388935356378839,-1.73886032503282,1.58746403402178,1.68955612553486,2.42804380119493,-0.149594219010481,-5.29413004322685,0.0647792888625957,-1.52303278875951,-1.13504578948418,-1.69875167025673,0.781453059619168,-1.01216021814205,0.419203293962613,-1.21852219995036,-1.50447970665159,0.174425159325951,0.923770105650941,-0.814470542808139,-0.0705361239088439,2.01984551465192,-0.678079083737202,-0.0895414482605436,0.222775673099429,-1.0441025093094,-0.653644281968592,-0.314661300607781,-0.172086825818208,-1.26813938015728,-1.37002316491144,-0.436769400917968,0.549587959305336,-0.133131357478179,0.84806021353418,0.288817468921914,0.726861314838786,-0.281570732947074,-0.0894490679589482,0.132840240626342,-0.787100794608354,0.161824836438604,-0.0130182988637606,0.337296142136125,0.161758415475538,0.534626365752169,0.508224642182037,-0.0150195494072441,0.203477284700791,0.318690134911752,0.174801891655499,0.0589042341583482,0.034139320994121,-0.00836231034586223,0.282561788065423,-0.346806581534604,0.0310229948898401,0.260009413691385,0.160621004550217,0.212601292848773,-0.168164329494947,-0.227844263844867,-0.143805915486403,-0.0483507441399898,0.141198965516597,0.027757693907566,0.150428727580828,-0.0392511059613312,-0.0429497858490948,0.321989315018374,0.000123954738116945,0.000293926199618704,-0.012213808901904,-0.140021843409368,-0.0722592083325418,0.0831745572776094,0.0583846459443607,0.0141817860747845,0.00774624515278996,0.0616597591072802,0.169142310447159,0.0563935852586499,-0.011801474763629,-0.0171182671959117,0.0154038329523418,0.0112121017817628,0.070940426965505,0.0244548272180421,0.0123322646160898,0.000122946554562046,0.0128153257963704,-0.00529584816611811,-0.03168606211424,-0.0804530540841049,0.00234251072028968,-0.0710431429876516,0.0184549560540922,0.0154411290969247,-0.0494388091376278,0.0282499830813124,0.00531625356168637,0.0505704248057171,0.00123125228190692,0.00477258200231293
