"Occupation","Occupation_Cluster","Score_Comp_.1","Score_Comp_.2","Score_Comp_.3","Score_Comp_.4","Score_Comp_.5","Score_Comp_.6","Score_Comp_.7","Score_Comp_.8","Score_Comp_.9","Score_Comp_.10","Score_Comp_.11","Score_Comp_.12","Score_Comp_.13","Score_Comp_.14","Score_Comp_.15","Score_Comp_.16","Score_Comp_.17","Score_Comp_.18","Score_Comp_.19","Score_Comp_.20","Score_Comp_.21","Score_Comp_.22","Score_Comp_.23","Score_Comp_.24","Score_Comp_.25","Score_Comp_.26","Score_Comp_.27","Score_Comp_.28","Score_Comp_.29","Score_Comp_.30","Score_Comp_.31","Score_Comp_.32","Score_Comp_.33","Score_Comp_.34","Score_Comp_.35","Score_Comp_.36","Score_Comp_.37","Score_Comp_.38","Score_Comp_.39","Score_Comp_.40","Score_Comp_.41","Score_Comp_.42","Score_Comp_.43","Score_Comp_.44","Score_Comp_.45","Score_Comp_.46","Score_Comp_.47","Score_Comp_.48","Score_Comp_.49","Score_Comp_.50","Score_Comp_.51","Score_Comp_.52","Score_Comp_.53","Score_Comp_.54","Score_Comp_.55","Score_Comp_.56","Score_Comp_.57","Score_Comp_.58","Score_Comp_.59","Score_Comp_.60","Score_Comp_.61","Score_Comp_.62","Score_Comp_.63","Score_Comp_.64","Score_Comp_.65","Score_Comp_.66","Score_Comp_.67","Score_Comp_.68","Score_Comp_.69","Score_Comp_.70","Score_Comp_.71","Score_Comp_.72","Score_Comp_.73","Score_Comp_.74","Score_Comp_.75","Score_Comp_.76","Score_Comp_.77","Score_Comp_.78","Score_Comp_.79","Score_Comp_.80","Score_Comp_.81","Score_Comp_.82","Score_Comp_.83","Score_Comp_.84","Score_Comp_.85","Score_Comp_.86","Score_Comp_.87","Score_Comp_.88","Score_Comp_.89","Score_Comp_.90","Score_Comp_.91","Score_Comp_.92","Score_Comp_.93","Score_Comp_.94","Score_Comp_.95","Score_Comp_.96","Score_Comp_.97","Score_Comp_.98","Score_Comp_.99","Score_Comp_.100","Score_Comp_.101","Score_Comp_.102","Score_Comp_.103","Score_Comp_.104","Score_Comp_.105","Score_Comp_.106","Score_Comp_.107","Score_Comp_.108","Score_Comp_.109","Score_Comp_.110","Score_Comp_.111","Score_Comp_.112","Score_Comp_.113","Score_Comp_.114","Score_Comp_.115","Score_Comp_.116","Score_Comp_.117","Score_Comp_.118","Score_Comp_.119","Score_Comp_.120"
"Investment Fund Managers","BusGovt",-4.11961398470652,-4.34962256524227,0.20030015229233,0.522126580358437,3.25395020058154,-2.46117911302361,1.77909849535476,-2.15638246300624,-0.834678489110895,-0.526477234545653,-0.0927268651132801,-1.38849585646242,0.52943486617924,-1.18856209806694,-1.15916698276775,-0.14568414727565,-0.757496314670286,1.41305446983572,-0.332398573034544,0.379079702280672,1.08058761118416,-0.816173429638515,-0.503279065391202,-0.270505180474151,-0.77660717393007,-0.40056502706489,0.445615179214212,-0.742865405363558,-0.498356995974201,-0.327558318334184,0.626546199436912,-0.0319423518309053,0.121249613916238,0.167343016223988,0.744969519813479,-0.177620406746956,0.0380148632004653,-0.690804648093615,-0.0667230150469571,0.942820209070801,-0.519551230023754,-0.14336959312557,-0.488557473823958,-0.312386560496457,0.215756257306,-0.156336561239578,0.330140765645343,0.301756615274612,0.159528145304116,0.232441288587656,-0.212235953507462,0.076305140741618,-0.242050068900877,0.415014192683707,0.000818380045259578,-0.212420224245573,0.605153315703268,-0.136485415393607,-0.0301986386314609,0.199484765071652,0.0582098358309193,-0.187468292672714,0.0619643013035786,-0.188807925493792,0.279413256180126,0.110920041554167,0.0494205871140091,0.516454612465849,0.230784248134726,0.294501538909899,-0.179379776837138,0.0267650237966684,-0.0920362714123677,0.013936509328809,-0.0412409483712591,0.105764992330603,-0.0424462890000448,0.0129613621954788,0.117809331674137,-0.0214375472274238,0.115330913554438,-0.183622638855976,-0.222057704292479,-0.235623186174677,0.264450736785272,-0.0246273485440903,0.0199121330862074,-0.162377127044442,0.112560992615489,-0.025307279372954,-0.257211006304188,-0.0335712269702074,-0.0102032736272435,0.110437385099161,-0.230356874475431,0.0401510521547999,0.0453393630615306,-0.0909482717186987,-0.038443557135741,0.0226944671588681,0.0606008654570621,-0.0476783510675705,-0.103696569505147,-0.0992816894312198,-0.0103170934182234,0.210181362548716,-0.0766306184491547,0.0320261950150384,-0.104256770774537,-0.00466974102886948,0.076478019122999,-0.0591959337990082,0.115044077624367,0.300269766240664,0.0330494490555797,-0.0965502657962528,-0.177609308596589,0.0360787294442162,0.0289437280473313,-0.00297131434663597
"Judges, Magistrate Judges, and Magistrates","SocSci",-6.47630984220184,1.01618578326773,2.43570868356803,-0.442618844628451,0.457171302268609,0.0291855960408258,-3.07422922660561,0.23576300153219,0.87976337136217,-0.997954763796918,-2.28024713413578,-2.71016877164064,0.874671171679606,-0.294726761901299,2.6549228357591,-1.03839265681636,-1.4691502745218,-0.187127261704892,-1.2124318163585,-0.175611506090903,-1.05442581711856,-1.54308031661986,0.140346020995641,0.149796864197611,0.99273933114983,0.269452443272521,0.337173676935298,-0.0898993762512762,-0.527977820078501,0.0580775077560363,0.116455145182683,-0.0693301240830929,-0.376616497023457,-0.683550050558784,0.605592569697182,-0.726663383549653,0.134443227357327,0.290016629971617,0.0630024171652633,-0.140860304983469,0.158404273449934,-0.648809896295237,-0.0136501380673155,-0.235216134044608,0.543508814541825,0.422477287695259,0.353908533881879,0.361067981082848,0.270440873337275,-0.141533023057612,0.163453111057693,-0.0320113759878333,0.133905768659058,-0.358334763535175,0.228255973952364,-0.354205980608028,-0.166724593910645,0.18420964269051,0.187842643798863,-0.161576276878801,-0.438783618567533,-0.557945970492494,0.0383786804612646,-0.301259093297003,0.198897907327403,-0.432353103177306,0.484260890440086,0.00548818972570562,0.594860149966139,-0.190896874755877,-0.0933128611843166,-0.101703719562272,0.469954360993055,0.258412981342039,-0.255916770538221,-0.0442806441451802,-0.11548825932192,0.111709895099269,-0.0823564039268524,0.237021132327786,0.0318493964690296,-0.281205675710039,-0.174908545081863,0.00775862195372891,0.338265243787348,-0.065965116325256,0.27290468842699,-0.264658823226194,-0.165573006192153,-0.317324047463885,0.415042591266242,0.244043147821345,0.0470335460206614,0.380892152601864,0.0300853237443842,0.184236384332337,0.176752192972431,0.209607648177739,-0.0204262657913113,-0.137555716952828,-0.0664327895061394,-0.234201558420313,0.0172713972425439,0.0228715040057005,0.0029335007347136,0.146489361007515,-0.0443575905482974,0.0346937181076266,0.115579184244047,-0.00772890097803259,-0.0430443330582774,0.0781787941361686,-0.13676530219601,-0.0958425990437588,0.0812491197987138,-0.0727938632127963,-0.00579135631569614,0.0912230001581828,0.0347402587860293,0.0396065516243683
"Judicial Law Clerks","BusGovt",-6.61879620851793,-3.75467006204511,-3.27319429559249,4.35539700394689,-2.01410812703327,-2.13718195855991,-1.52829948761868,1.10904116499122,1.2984170232446,-0.363531399423852,-3.23943526580097,-1.4103858143706,1.19790788047964,-0.0711421145729502,0.758851812354833,-1.15921056908361,-1.69357329860429,0.579617585443659,-0.246444295488263,-0.325605314068299,0.150938766557939,-0.574545227018541,0.754541426772853,0.727576380704968,0.313386322353591,-0.00841230673018598,-0.689419879632797,-0.868086669863731,-0.412146678449184,-0.831144704452214,-0.265388436570416,-0.473825084083992,-0.926521926722464,0.555767333313833,-0.197703537565423,-0.674964352593643,0.058868762753957,0.350876667891437,-1.06125892362087,-0.68688708995187,-0.757204368705514,0.302244371145729,0.088792443058769,0.440306481331683,0.569546704620105,0.124984510551858,0.224919836565143,-0.00554911836505179,-0.492008299152494,-0.378712067410059,0.0180308063037699,0.281361163739828,-0.170927357431384,-0.746910438152334,0.273883571737694,0.127627253283871,-0.00546252650660294,-0.223834821653111,0.206860580753782,-0.293032738984869,0.512522449457303,0.0841767041696651,-0.414802820875379,0.0542933227676176,-0.312576067812781,-0.20369513854583,-0.279958300511501,-0.130167516490001,-0.241425499519337,0.586668449775947,0.26867388047307,0.416649375520388,-0.0474674196821693,-0.575996686666137,0.27466128535771,-0.0479117277047006,0.481841330800382,0.0393932895114508,-0.12032214588968,0.238962081228224,-0.0770770575858068,0.04279060672222,0.136143401723042,0.394915580606809,-0.074881464759383,0.325245499635217,-0.0589060747482085,-0.0728340051770991,0.537124202115295,0.0639874012187158,-0.0344505020087182,0.0891692268499021,0.177427675976373,0.0877796515368973,0.00457339366237256,0.257685697143631,0.148523846302432,0.231651965690288,-0.2001051262971,-0.0305045709854036,-0.237924250099443,-0.00406281048190173,-0.201468453204649,0.3950899539552,-0.0425272748317531,-0.0190371607641404,0.00264162885753804,0.133341162726473,-0.085046805747228,-0.163790458743447,0.0506888418935071,0.0791623855621124,-0.0850559088289395,-0.102368478623466,0.171854109033465,0.0339919417820986,-0.0502088298077465,0.100607337002684,0.0457279305844254,-0.0361672162423506
"Kindergarten Teachers, Except Special Education","SocSci",-5.20443147695141,2.66612502856043,-2.49863510616803,-0.837429140483094,-3.3573784297891,0.188686100288712,-0.790622422487056,0.161746204677642,-1.43205557446799,0.687944138199169,0.517872395994464,1.80900598620118,1.87057421446392,-1.00792830574746,-0.972233658297892,0.00520033371527244,0.284965859953609,0.526404253318171,0.223133978468172,0.00853301226269718,-0.0866012222159274,-0.500766365502229,-0.278953541838397,0.0799752691699024,0.62013164798995,-0.327848449355817,0.238835858257106,0.120279942446573,-0.456038011082075,-0.0687042605737551,0.0103531442673441,-0.0729273722746588,-0.74619908407349,-0.244587830127604,-0.0153805473518795,0.372584897831139,0.386320710471033,0.416035909100344,0.133243167583156,0.197064046622411,-0.458683524819289,-0.5308208667587,-0.601170357164682,-0.233823639672327,0.111572053446958,-0.63400514669899,0.458851636368527,-0.258408481832154,0.0476315158653821,-0.204311711649676,0.227653004381455,0.294409111073306,-0.0329773533364731,0.196378569973001,0.193231778896711,-0.665440325074183,-0.301011233196113,0.17378166466867,-0.0994218255222942,0.693733250762289,-0.280411496466686,-0.140894518993959,-0.0753256279855664,0.147063969682447,-0.259078709389534,-0.350629339516887,-0.299102546340978,-0.127445913513255,0.0104095266225405,-0.0254656994866225,0.186545693211214,-0.141681894348218,-0.194137120462741,-0.117304607815991,0.0302637104875796,0.0484170370742577,0.0173687424878833,-0.0645995445020285,-0.0488884532513271,-0.192521173780352,0.125205102014061,0.0353188952789517,-0.394893461820213,-0.432283926965784,0.305546704873835,0.132741761906021,0.119164442355241,-0.106188985019585,0.123528591485248,-0.0318174060764179,0.142379438924328,0.238271566481024,0.00709270700224037,0.139665309648609,-0.117009128440062,-0.12281739945944,-0.00981217840408199,0.0595738824150501,0.249671503414224,-0.0379157536788209,-0.133715459942155,0.0470599335405456,0.160636044438459,0.16425920856389,0.293282152202365,-0.202522189301956,0.128791901663534,-0.125673794137045,0.0925372286966767,-0.106676338177254,-0.298803021083219,0.0263561930705036,-0.295515325472054,0.23678671884215,0.132913073398684,-0.142141514880561,-0.188023091789575,-0.0695440884259806,-0.232167116077067,0.143211587274614
"Labor Relations Specialists","BusGovt",-5.80919931834023,-1.96733776165894,-0.47525418899259,-0.923765971372764,2.75063309963543,-0.63756887156379,-1.0129688490562,-0.500095934214152,0.956771416206287,1.66041277836092,-0.712102062344395,-0.743161680935191,0.54938311223498,-0.687742246217509,-0.281335200480512,-0.137215051124859,-0.806236893209165,0.0292727089927575,0.465790974335089,0.248782788128163,0.95861215854313,-1.15496115832258,0.345013936554256,-0.0919024270252757,0.926174327939268,0.163110610482811,0.449730323671047,0.947839540790777,0.478418833202681,0.492088731407166,0.158579147958386,-0.709590115142546,-0.85306663096144,0.635533778069442,-0.567976575694009,0.265214851254448,-0.614116936201629,0.107704315507608,1.06655304873407,0.769372003773785,0.360241038250893,0.497659434801135,0.107640884518486,0.218250918651599,0.0632759398479197,-0.459445139392255,0.0593462774590382,0.124425804873782,-0.182255987047652,0.208021453546299,0.212935365881694,-0.138333784986638,-0.0652693693931407,0.0396402329815805,0.170321112133378,0.155841823772016,0.118333059016584,-0.0305066745958261,-0.0274225127080265,-0.216458240389386,0.0595096688006247,0.138182423528186,-0.334182507819749,-0.114176747171148,0.0442849675881947,-0.0103622302279092,0.327639575019731,0.164546244430232,-0.0429697810221394,-0.065853522724692,-0.271374715174288,-0.0177066559744047,-0.149068075114491,0.150171315198945,-0.290052700631741,-0.0537104315956164,-0.0246751175436191,0.182245899156192,-0.127521878143168,0.089675903855482,-0.0834289093925809,0.0208155987141272,0.194668956196505,0.139344700100243,-0.170779113180833,-0.270434502358363,-0.160696064118347,0.148201175578437,0.0264561209952496,-0.143578508074115,0.110793535038075,0.132592491368163,-0.10748438519617,0.0391796597496922,-0.0429344526874923,-0.246954497711092,0.220500210904467,-0.12493213714724,0.0613506969468954,-0.0113655928478946,-0.217036472514452,-0.00613935060395429,0.204989785247036,0.0337429706007883,-0.231177999245701,0.160325203755555,-0.0540547764596474,0.0441444575015521,-0.0587696966694247,-0.120553061226722,0.193367046917502,-0.137409748433177,-0.116090161361667,0.123397926597409,0.0423335308304427,0.0240117492538362,0.0932296472103419,0.0980943074410817,-0.0498947495011106,0.0537464119521256
"Landscape Architects","SalesLog",3.35923028791474,-1.67065091441772,1.67309881194028,-5.25039548050111,-1.12007315295741,0.266349631914911,2.50141889436729,2.6214846107514,-1.35487140564343,-1.31414287907407,-0.855430166047252,0.427685136949332,0.340187694412216,1.68109877944786,0.479464020123405,0.982128039094625,0.440284588899329,-0.736174472487791,-0.188537564818047,-0.240639071945254,-0.198352828133685,-0.490449135499175,-0.772766330558319,0.460508320642456,0.222447196197759,0.0468405426226431,0.469139945541617,0.470174971912651,-0.136452680879725,-0.00268769056823729,-0.0799130503262971,-0.313846032697168,0.180050536098893,-0.724797272146102,-0.906284629162814,0.313960875411295,0.25391234581714,0.122265220895173,0.2742767279913,-0.690985414952695,-0.556178246004598,-0.392133209805101,0.099983680608296,-0.0371954241004892,0.0473376928349303,-0.00552594446916111,0.636821549177204,0.689815978202657,-0.46410781262561,-0.0062580326291412,-0.235919621491277,-0.273996037748975,-0.494655848617963,0.407883367535281,0.0447161182940226,-0.0701074750487543,0.256978131851704,-0.0644408159689697,-0.0028793499468257,-0.103657746378887,0.400079249115094,0.502284132490203,-0.21909451594126,0.308810956294924,-0.337485603311794,-0.181515026992167,0.00300692488918069,0.20402062212555,0.031350274761592,-0.154001174455629,-0.014721878119332,-0.0571445367372468,-0.0274228224675088,0.112111352560999,0.175895911396495,0.376003942760894,-0.0150763224814172,0.265530529071025,-0.134942409852711,0.112796568859912,0.0705423844519525,0.0296759058056581,0.0889574937940983,0.106075538875679,0.0807832527060613,-0.116944092731877,0.46887318402514,-0.222855602848277,0.000513498010013343,-0.0281134067436904,-0.0428093797865546,-0.15897769633758,-0.197499061128473,-0.0181696445185674,0.294082962970461,0.0928808923475403,-0.184394954936247,-0.0408365776315317,0.0808842294421382,0.0310150151853711,-0.228938964235049,0.0988436779973244,-0.147367502858768,0.0668938804786842,-0.0335088202309876,-0.0949759949596734,0.0184618695126338,0.0573251415508149,0.0277716607753102,-0.0403637963513944,-0.0756424689685624,-0.18020987674306,0.201013006558832,0.051073478342092,0.0482901692405388,0.163438569593023,-0.110118573913575,0.0225046659295765,0.140535042119741,0.0164530326440607
"Law Teachers, Postsecondary","SocSci",-8.4970244124074,-1.7313594421993,1.13512167325223,0.865908654767012,-3.24558392770771,0.897022338142858,-1.1659894903564,-1.56860168660421,2.63936253832651,1.02963159270631,-1.86500589722636,-1.87496380319816,0.473972548224941,-0.107044361387722,2.91074480092735,-0.803475490114621,-1.66313521967638,-0.0272239512019799,0.810410592151228,0.426055538575002,-0.597978046832934,-1.42564981935554,-0.784857441729423,0.100443457838831,0.206685996835516,-0.563628394702619,0.217799081745447,-1.20040315505549,-0.952771577761835,0.288539553122237,0.196975581643135,-0.848504230813672,0.747678320670586,1.38488600852541,-0.326728629302853,-1.0092431757929,-0.703033673328977,0.23367095874553,-0.527145928014147,-0.221832956365196,-0.0531307662609038,0.730095921775655,0.177272765909104,0.0612108646530527,-0.386507373945379,0.238095813185137,0.20624742045416,-0.18724277397728,-0.28571974639627,-0.3434614117763,0.299860165104707,0.263810991073146,-0.0606010720095554,0.371266363081747,0.0219061330950097,0.155753040055871,-0.611931068510062,-0.412438881685905,-0.0884381469191236,0.00983931650223299,0.449347874351067,-0.168104099061381,0.14485653501408,-0.00530397648861532,-0.213024108847596,0.278516295101746,0.127699376593617,-0.131109673253943,0.083244735425973,-0.0914158924015899,0.456967868069376,0.0315247621240324,-0.641313307640843,0.224183882393734,-0.055109589389532,-0.272118381699741,0.0702448782247185,-0.0243180600654028,-0.494144687058055,-0.0905154452441377,-0.311735118055782,-0.107929707246934,0.090025878052565,-0.382794441654693,0.0704602863130498,-0.103692153056317,0.0666597559043382,-0.0474826233806895,0.0956997432742491,-0.130904536772843,-0.154366319898043,-0.110238035550557,-0.226716749926863,-0.399867037957802,0.141730538508746,0.149715055424369,-0.0659658496483394,-0.0807598286173745,0.0181715689839879,-0.0254090438110913,0.00962012439501049,-0.067450640645885,0.0132958314826534,-0.0167575024136483,0.0294729580984585,0.017211355336661,0.00156010544556819,-0.0109791474966875,0.0199025279069517,-0.0512267318752757,0.00548499004443862,-0.183729947587206,-0.123409237000688,-0.0527828223856678,0.0501209424374508,0.0322230876940322,0.070734786696388,-0.0206180579202189,-0.00537429063589661,0.0643570483995557
"Lawyers","BusGovt",-4.9786910097014,-1.97418628418977,0.136073738033327,-0.064485284689558,2.25463349153408,-0.780694802969225,0.0812750386107289,-0.723156351058237,1.43354232116819,-0.0348122331022765,-2.08744512932653,-1.6421629651551,0.748671845388781,-0.605829130109865,2.44407260839609,-0.168351608562922,-0.297154829156187,0.693701033940094,-0.811710892536104,0.227541356798184,-0.399114334826125,-1.78768257960708,-0.361789047641539,0.267344559080911,0.772829552307887,0.224629276427206,0.152715913885495,-0.012873211989459,0.24528013905491,-0.513289452717314,0.409994601658004,-0.433124331903072,-0.354230606042377,0.64963919003005,-0.0358463855964566,-1.08693720659891,-0.534862147122826,-0.643631192215285,-0.15816207705893,0.658839049657194,0.328068838328002,0.553671577850404,0.140152353815635,-0.0931402787954477,-0.0551271944198555,-0.158264954346883,-0.542241792167953,0.0394283450330767,-0.411966084051521,0.329781283589794,0.0838530220878617,0.282129104095208,0.42045485214691,-0.416888582031894,-0.567821078378556,0.371168667460631,0.400537215782775,0.229761252194199,0.722753662486333,-0.341313067622376,-0.104072887206092,-0.329370384766315,0.28358166321499,-0.173885224422491,0.119629713712199,-0.548485657584029,0.197350611324958,0.394983325690787,-0.229421902601081,0.0918882773718993,0.216944194626769,-0.084397447491363,0.249404604379357,-0.135461242012532,0.248561064994818,-0.0935258553914535,-0.00521236619670007,0.142162309753998,0.203559776766464,0.184763940939927,0.129251621815563,-0.0812061087156823,0.0401573520808057,-0.0774995173897321,0.201880560503685,0.112978270562859,0.0111334692719834,-0.114149747211477,-0.0800396813294919,0.18270081783009,0.0655919022658714,0.155382240204845,0.00483104103634492,0.019650131486405,-0.140736694723952,-0.20923716061421,0.0469791936317444,-0.336358548796829,-0.0485338691901107,-0.0400715435840267,0.0776106660469703,-0.185301309181329,-0.0370805045333268,-0.0609566045523798,0.221761381463524,0.0192765541626361,0.024121365442072,0.124295239890523,-0.0987343519467723,0.0999846051573618,0.10275178193483,0.0382317306240572,-0.159662102082108,0.0418629861526333,0.0393438667281043,-0.0214678203275865,-0.017988306680737,-0.0503233527864168,-0.00386338661416594,-0.0282767946349842
"Librarians","SocSci",-4.24461266808309,-0.8807663534257,-2.55485105163639,-0.877442189315899,-0.881310495741272,0.154809580895661,1.61447532290157,-0.226902271853353,0.35732875048625,0.0607282834978009,-0.0487475464253075,1.03894142993645,0.799460699883275,0.276118826915833,0.46908819199904,1.14902955812239,1.6615161949059,0.895814380633947,-0.264289399710893,-1.0097522391847,-0.548044665537912,-0.137665202092092,0.638195862485256,0.80807061185441,0.382347103982785,-1.19395298665793,-0.724426649893193,-0.237308913376652,-0.068303991511671,-0.5813239218989,-0.31931577907406,0.684928177709233,0.0764572350794649,0.549396972648106,0.698621915856963,0.215538253142001,0.143638424995674,0.304579332130291,-0.813065189220538,-0.0966976471505271,0.247433902436991,-0.09023210257089,-0.210849856330433,-0.193864143066577,0.741559862312679,0.255831290429324,0.0852017011395265,0.726084995217299,-0.297116894363809,-0.317784790436621,0.127814857587131,0.235791740969796,0.115045311635293,-0.0283498928783,0.288277405770601,-0.328369200123317,0.025155903448211,-0.0745715385432147,0.0207219695231395,0.170876364878428,-0.0185871449555008,-0.0496449040682428,0.70196489964354,-0.649682390517009,-0.157610574542696,-0.340026081329725,-0.303993972079265,0.410335989029374,-0.279532952073043,-0.0937893451049978,-0.058895700107452,0.0143138621840941,-0.106731096005421,0.265997418498467,0.193115075401887,-0.0257566292228208,0.034603141243345,-0.155651361129817,0.0469618240788432,0.12126221529988,0.0480687590509789,-0.147070702453516,0.169487434465577,-0.133395211407695,0.199165838098898,-0.0902886831494194,0.160460067516991,-0.072016457728463,-0.192206168454266,-0.32523905753898,0.0909003099286252,0.0522296436216001,-0.0788893435935777,0.0505839224582337,-0.128246699407542,0.0240537712528182,-0.222778841917048,-0.128404227449847,-0.0512281277708815,-0.0474330953743313,0.0191889832605136,0.20885007006866,-0.0605531633209033,0.171236590640183,0.0260803749475077,0.11568098929869,-0.0963387884394556,0.240566998192102,0.00462343842411628,-0.0235731995496783,0.175504812976858,0.0168691676566884,-0.0559137704727077,-0.058004093156367,-0.0864971203745705,-0.00374313630969236,0.0184842317104827,0.0798978874037137,-0.127887657443655,0.0350389782021261
"Library Science Teachers, Postsecondary","SocSci",-6.49146247792983,-2.03016501238351,1.24097795372735,-0.259394351533309,-1.47019573773535,1.5862302809129,-0.111229040473644,-1.25507725020534,1.73733667580541,0.0551882325252372,0.600353442023903,0.2520465116123,-0.565347683308505,-0.369621680330808,1.57970092038627,0.621546734709008,0.126179137466865,-0.289981933886811,0.609011177270836,0.0194530313976704,-0.540521850409112,-0.00559553577466651,0.128638804491514,-0.558354410828769,-0.273355978581548,0.255950701310174,0.149025083072272,-0.27812128398051,0.084397655826448,-0.308983079312335,0.0927169674688438,0.0168166957973384,0.594598064307676,0.649629491567577,0.360643756268641,-0.0202074446080967,-0.334892713325617,-0.20680326890617,-0.205284293214078,-0.208415407334185,-0.302161328267977,-0.170664148615134,-0.427069038262289,0.2423253360217,-0.0984619867384515,0.412752389820529,-0.149059721004732,0.142641509159216,0.201666626149794,-0.0778753501286806,-0.0984002764422434,-0.152642021978029,0.26217634333776,0.666367844075933,0.148488965617123,-0.287993242217805,0.0745321967507926,0.0651341448473251,0.143864114412166,0.0288741747684683,0.28648550972434,-0.230418015292636,-0.0350727398304262,-0.110778554758577,0.405249480813515,0.0103329356425616,-0.117029277513779,0.0832466018994411,0.48788884614912,0.448452356923102,-0.376406002029461,-0.0374156565953314,0.233844389620125,0.0554521921531089,0.214905655796622,0.257278172171006,-0.115545046317032,0.0713080644053443,-0.0247526600417908,-0.0820161605955781,0.105239705996297,-0.0720095238827079,-0.0899422412044999,0.00510323271164018,0.0322141487319012,0.144970990489996,-0.0635600068374834,-0.100011614209815,0.0412116677843612,-0.0816127047647758,-0.0275055563294076,-0.156181690512675,0.106717383019195,-0.17707581717981,-0.0403360213580985,0.0572010175257436,0.0910911285645206,-0.0557793843221132,0.168795556274148,0.00992106048934496,0.00732039176375453,-0.0110920511314097,-0.0496430169174061,-0.203186957043059,0.150717782189726,0.152717948916337,-0.0694379492137479,-0.102847270897273,0.00623795770619635,-0.0889367407556719,0.138010626737865,0.0779775887468275,0.00477608038270193,0.050149959598818,0.0434778208986219,-0.0447338970594135,0.0380892381666288,0.0476058011495294,-0.0197451446762703,-0.0360586531119251
"Loan Counselors","BusGovt",-4.81855705599146,-3.36529157272274,-2.77989143491304,2.68346636252581,1.74012036622108,-1.80418767218292,-1.01328185718462,0.0192773601000081,0.159615794030727,0.518603946137837,-0.440081831810787,-0.957762522318054,0.100370564426261,-0.514432975265302,0.499942323949814,0.228749654223311,-0.121520987459979,-0.408357831386844,0.157975105334301,-0.577315661677771,-0.364432418070211,0.61122071864529,-0.451345155715779,0.803673569548425,0.560338143294534,-0.865415413498015,0.152475902780824,-0.253031092124451,0.384421368801396,-0.0455269229171388,-0.345306388761791,0.0442471313438566,-0.0312136519849558,-0.254128564277843,-0.435024678226042,0.681600402268327,0.259571904405584,-0.354160528385389,0.0851691911488249,0.180522680527514,-0.259871490621345,-0.237902297184879,0.308984055242691,0.768301444551168,0.234864238755852,0.371861874913969,0.0289512599199942,-0.418020384495959,-0.215663075501152,0.188414730485489,-0.0869928876451873,0.0601695870574441,-0.135178481530848,0.254320494904037,-0.0322573968793657,0.213000976484087,-0.384239860396093,0.0577444093833193,0.171870391806518,0.334179470192813,0.165288310189134,0.0217236643142886,0.392207320065916,0.106092937725925,0.472719189001179,0.355272719752798,0.242761391563307,0.0290000027303055,-0.417994752008537,-0.287685639034437,-0.00218325507659657,-0.0233677254017638,0.222249901756533,-0.202325092391509,-0.237473620631327,0.0224505291191865,0.151759935402005,0.126790051356236,-0.11554916340528,0.215414153348382,-0.205240916634555,0.0358868661957735,0.0473194034003858,-0.0941128607698135,0.119015551662307,-0.0697912976777628,0.128580711944181,0.17291578830848,-0.034859342484561,-0.0238842595122906,0.027953794892719,-0.425119428404705,-0.041695465286884,0.0253108732205276,0.20878418503766,0.0273304044492386,-0.0256912901031698,-0.23936368951339,-0.143649831623043,0.308329365059368,-0.0289108829541277,0.0295994782689779,-0.118243153595921,-0.130971264092056,-0.0808857992401263,-0.0382765038808487,-0.143529086671575,0.0696514291962715,0.142710026191423,0.189849387976766,-0.239808922030161,-0.0413657461685827,0.0514353568232108,0.0650482384273128,-0.0557940998031676,0.0587558801662715,0.0934914683602594,-0.126400548362414,0.0670124750389313,-0.0535928283616771
